"","analysis_id","n_persons","person_days","n_events","incidence_start_date","incidence_end_date","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","cohort_obscured","result_obscured","outcome_cohort_id","outcome_cohort_name","analysis_repeated_events","analysis_interval","analysis_complete_database_intervals","denominator_cohort_id","analysis_outcome_washout","analysis_min_cell_count","denominator_cohort_name","denominator_age_group","denominator_sex","denominator_days_prior_history","denominator_start_date","denominator_end_date","denominator_strata_cohort_definition_id","denominator_strata_cohort_name","cdm_name"
"38","104",79474,1910143,NA,2020-11-01,2020-11-30,5229.68651608487,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"39","104",119834,3140773,NA,2020-12-01,2020-12-31,8598.96783025325,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"40","104",143106,4132197,37,2021-01-01,2021-01-31,11313.3388090349,327.047572998093,230.271673171329,450.791998744015,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"41","104",153927,4155310,66,2021-02-01,2021-02-28,11376.6187542779,580.137222012317,448.678085476384,738.076789388171,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"42","104",168715,4954283,155,2021-03-01,2021-03-31,13564.0876112252,1142.72337692457,969.907862073265,1337.45013067023,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"43","104",176442,5142406,204,2021-04-01,2021-04-30,14079.1403148528,1448.95210529857,1256.93016356963,1662.01365975896,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"44","104",185014,5483761,283,2021-05-01,2021-05-31,15013.7193702943,1884.94265158529,1671.70720979742,2117.84041198625,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"45","104",199526,5629107,294,2021-06-01,2021-06-30,15411.6550308008,1907.6471632179,1695.79815371498,2138.64379188015,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"46","104",214464,6361743,254,2021-07-01,2021-07-31,17417.5030800821,1458.30317257393,1284.46068841114,1649.11261354786,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"47","104",232801,6731517,280,2021-08-01,2021-08-31,18429.8891170431,1519.27121330898,1346.51221598958,1708.04957391926,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"48","104",268082,7241624,247,2021-09-01,2021-09-30,19826.4859685147,1245.80826068849,1095.27506812689,1411.25114824744,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"49","104",276196,7674622,210,2021-10-01,2021-10-31,21011.9698836413,999.43033024949,868.819571700174,1144.13415434383,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"50","104",263253,7148666,178,2021-11-01,2021-11-30,19571.9808350445,909.463387994347,780.761356575681,1053.32447336433,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"51","104",256474,7014345,140,2021-12-01,2021-12-31,19204.2299794661,729.0060582991,613.253285131323,860.255738331685,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"52","104",228392,6561534,153,2022-01-01,2022-01-31,17964.501026694,851.679652959201,722.075024844714,997.831132838152,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"53","104",205708,5583269,182,2022-02-01,2022-02-28,15286.1574264203,1190.61968893134,1023.92083579284,1376.7225975092,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"54","104",193713,5735570,248,2022-03-01,2022-03-31,15703.1348391513,1579.30249303905,1388.84526715886,1788.58363683759,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"55","104",175586,5142671,174,2022-04-01,2022-04-30,14079.8658453114,1235.80722935611,1059.00214636411,1433.69025989997,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"56","104",167392,5009035,213,2022-05-01,2022-05-31,13713.9904175222,1553.15844269405,1351.5677490201,1776.33849801763,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"57","104",155578,1427640,56,2022-06-01,2022-06-20,3908.66529774127,1432.71412961251,1082.25685650484,1860.49846861046,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"58","105",371319,107323931,3375,2020-09-02,2022-06-20,293836.908966461,1148.59634614017,1110.16906828129,1188.01435501725,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"overall",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"59","106",207452,10714643,NA,2020-09-02,2020-12-31,29335.0937713895,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"years",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"60","106",649018,127655452,3133,2021-01-01,2021-12-31,349501.579739904,896.41941027321,865.302163708589,928.369777409202,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"years",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"61","106",422671,54657268,1403,2022-01-01,2022-06-20,149643.44421629,937.561954249159,889.13886815467,987.936591850812,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"years",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"62","107",24262,384442,NA,2020-09-02,2020-09-30,1052.54483230664,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"63","107",81074,1624383,NA,2020-10-01,2020-10-31,4447.318275154,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"64","107",136745,3276817,NA,2020-11-01,2020-11-30,8971.43600273785,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"65","107",207452,5429001,NA,2020-12-01,2020-12-31,14863.794661191,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"66","107",248680,7169140,49,2021-01-01,2021-01-31,19628.0355920602,249.642913933889,184.687202032041,330.041171410565,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"67","107",267965,7227369,95,2021-02-01,2021-02-28,19787.4579055441,480.102095243788,388.431265047922,586.899914976026,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"68","107",294409,8633761,200,2021-03-01,2021-03-31,23637.9493497604,846.097083298924,732.893027724561,971.83549328393,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"69","107",309309,8996479,284,2021-04-01,2021-04-30,24631.0171115674,1153.01775283419,1022.80473597016,1295.21543336006,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"70","107",325422,9629297,348,2021-05-01,2021-05-31,26363.5783709788,1320.00290363876,1184.94352867175,1466.23838936888,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"71","107",354065,9947117,380,2021-06-01,2021-06-30,27233.7221081451,1395.32891791662,1258.54650804682,1542.92218255907,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"72","107",381978,11316139,336,2021-07-01,2021-07-31,30981.9000684463,1084.50417585008,971.630506188583,1206.89093952893,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"73","107",416606,12020728,352,2021-08-01,2021-08-31,32910.9596167009,1069.55252626962,960.725361673726,1187.33150594811,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"74","107",481350,12998109,340,2021-09-01,2021-09-30,35586.8829568788,955.408205916722,856.54122353415,1062.55640553706,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"75","107",497255,13854383,298,2021-10-01,2021-10-31,37931.2334017796,785.632243601177,698.956060546093,880.087206079407,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,3,NA,5,"Denominator cohort 3","0;150","Both",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
